Job Title;Company;Experience;Salary;Link
Системный аналитик;АО Страховая компания Халык, ДО Народного Банка Казахстана;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/104871191?hhtmFrom=vacancy_search_list
Старший системный администратор;Публичная Компания «Freedom Finance Global PLC»;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107611111?hhtmFrom=vacancy_search_list
Аналитик Atlassian (Jira/Confluence);Публичная Компания «Freedom Finance Global PLC»;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108410298?hhtmFrom=vacancy_search_list
Специалист по маркетинговым исследованиям;ТОО JTI Kazakhstan;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/104883440?hhtmFrom=vacancy_search_list
Бизнес-аналитик IT;Тоймарт;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108123939?hhtmFrom=vacancy_search_list
Data engineer;ТОО VILED FASHION (ВИЛЕД ФЕШН);Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108036086?hhtmFrom=vacancy_search_list
Ведущий системный администратор Linux;Beeline, ТМ;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108452876?hhtmFrom=vacancy_search_list
1С-разработчик (Middle+/Senior);СК Jusan Garant;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108754860?hhtmFrom=vacancy_search_list
Middle Java developer;АО Jusan Bank;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107760017?hhtmFrom=vacancy_search_list
Middle разработчик Colvir;АО Микрофинансовая организация KMF(КМФ);Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108648386?hhtmFrom=vacancy_search_list
Программист 1С;ТОО Диалог-Сервис;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108605222?hhtmFrom=vacancy_search_list
IT методолог;АО Жилищный строительный сберегательный банк Отбасы банк;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108323614?hhtmFrom=vacancy_search_list
System administrator (Application support engineer);Social Discovery Group;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108746621?hhtmFrom=vacancy_search_list
Senior Frontend Engineer;Termius;"Опыт более 6&nbsp;лет";Not specified;https://almaty.hh.kz/vacancy/107766169?hhtmFrom=vacancy_search_list
Бизнес аналитик Департамента развития состоятельного сегмента;АО Bereke Bank;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108422420?hhtmFrom=vacancy_search_list
PHP-программист;ТОО Rus&Co Financial Group;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107712989?hhtmFrom=vacancy_search_list
Системный аналитик;ТОО Wisebits;"Опыт более 6&nbsp;лет";Not specified;https://almaty.hh.kz/vacancy/107153912?hhtmFrom=vacancy_search_list
1C Programmer (Программист 1С);ТОО Sinteks (Синтекс);Опыт 3-6 лет;от 2 500 $ до вычета налогов;https://almaty.hh.kz/vacancy/108036432?hhtmFrom=vacancy_search_list
Middle Data инженер;АО Jusan Bank;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108182565?hhtmFrom=vacancy_search_list
Business Intelligence Analyst/ PowerBI Developer;ТОО QOMEK KAZAKHSTAN (КОМЕК КАЗАХСТАН);Опыт 1-3 года;600 000 – 800 000 ₸ до вычета налогов;https://almaty.hh.kz/vacancy/108184821?hhtmFrom=vacancy_search_list
Специалист технической поддержки (первая линия);ТОО NLS Kazakhstan;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107304879?hhtmFrom=vacancy_search_list
Разработчик аналитических систем;АО Жилищный строительный сберегательный банк Отбасы банк;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/106679322?hhtmFrom=vacancy_search_list
Главный специалист в Отдел обслуживания ЦОД;Евразийский банк, АО;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108381412?hhtmFrom=vacancy_search_list
Программист 1С;ТОО Петрофон;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/106479279?hhtmFrom=vacancy_search_list
Cybersecurity Awareness Specialist;Публичная Компания «Freedom Finance Global PLC»;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/106456627?hhtmFrom=vacancy_search_list
Pre-sale инженер;ТОО RUTEK GROUP;Опыт 1-3 года;от 350 000 ₸ на руки;https://almaty.hh.kz/vacancy/107835411?hhtmFrom=vacancy_search_list
Технический специалист по внедрению и сопровождению ПО;ТОО Documentolog;Опыт 1-3 года;250 000 – 400 000 ₸ на руки;https://almaty.hh.kz/vacancy/108183957?hhtmFrom=vacancy_search_list
Планировщик;ТОО Astana Reality Group;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107141121?hhtmFrom=vacancy_search_list
Middle/Senior AQA Engineer;Kaspi.kz;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108331336?hhtmFrom=vacancy_search_list
Java Developer;АО Home Credit Bank;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/103037711?hhtmFrom=vacancy_search_list
Senior Backend Developer (.NET);ТОО Halyk Finservice;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107179957?hhtmFrom=vacancy_search_list
Начальник отдела технической поддержки продаж оборудования для флотации и автоматизации;ТОО Метсо Казахстан;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108257270?hhtmFrom=vacancy_search_list
Заместитель Директора департамента развития и поддержи информационных систем;АО Жилищный строительный сберегательный банк Отбасы банк;"Опыт более 6&nbsp;лет";Not specified;https://almaty.hh.kz/vacancy/106679338?hhtmFrom=vacancy_search_list
1С программист;АО Jusan Bank;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108418887?hhtmFrom=vacancy_search_list
Инженер сервисной поддержки;ASTEL, АО;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/106912185?hhtmFrom=vacancy_search_list
Senior Software инженер ( Java, Проект Digital Middleware);Beeline, ТМ;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107569511?hhtmFrom=vacancy_search_list
Implementation manager with Bank experience;ТОО Smart Solutions Personnel;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107669908?hhtmFrom=vacancy_search_list
Software support инженер, Отдел поддержки клиентских систем (Senior);Beeline, ТМ;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108230160?hhtmFrom=vacancy_search_list
Разработчик 1С;Публичная Компания «Freedom Finance Global PLC»;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107633748?hhtmFrom=vacancy_search_list
Senior Data Scientist;АО Народный банк Казахстана;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107800391?hhtmFrom=vacancy_search_list
Начинающий IT специалист (голосовые и текстовые чат-боты);Частная компания “Automated Communication Solutions Ltd.”;Без опыта;150 000 – 200 000 ₸ до вычета налогов;https://almaty.hh.kz/vacancy/107733206?hhtmFrom=vacancy_search_list
Ведущий инженер по виртуализации;ITGLOBAL.COM;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107636781?hhtmFrom=vacancy_search_list
Главный специалист (бизнес аналитик) в Управление развития инновационных проектов;АО «Freedom Bank Kazakhstan»;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108345911?hhtmFrom=vacancy_search_list
Специалист систем видеонаблюдения;АО TECHNODOM Operator (Технодом Оператор);Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107620459?hhtmFrom=vacancy_search_list
Ақпараттық қауіпсіздік оқиғаларын тергеп-тексеру сарапшысы/Расследование инцидентов ИБ;АО ForteBank;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107396473?hhtmFrom=vacancy_search_list
Главный инженер слаботочных систем;ТОО KSENGINEERING (КСИНЖИНИРИНГ);Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108144313?hhtmFrom=vacancy_search_list
Руководитель сектора системного администрирования;ТОО Интертоп Центральная Азия ,ТМ (INTERTOP);Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/100510234?hhtmFrom=vacancy_search_list
System Analyst;ТОО inDrive;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107530430?hhtmFrom=vacancy_search_list
Программист 1С;ТОО ST Networks;Опыт 1-3 года;до 700 000 ₸ до вычета налогов;https://almaty.hh.kz/vacancy/107636627?hhtmFrom=vacancy_search_list
Fullstack-разработчик;ТОО Arbuz Group (Арбуз Груп);Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107505502?hhtmFrom=vacancy_search_list
Эксперт-инженер пакетной сети передачи данных;АО Kcell;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107558606?hhtmFrom=vacancy_search_list
Разработчик 1С;ТОО gosu;Опыт 1-3 года;от 250 000 ₸ до вычета налогов;https://almaty.hh.kz/vacancy/107701825?hhtmFrom=vacancy_search_list
Senior Java Developer;ТОО Khan Group;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/104067505?hhtmFrom=vacancy_search_list
TypeScript Developer;Частная компания “Automated Communication Solutions Ltd.”;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107926773?hhtmFrom=vacancy_search_list
Ведущий инженер отдела оптимизации радиосети;ТОО Мобайл Телеком-Сервис (Объединенная Компания Tele2/Altel) | Развитие сети;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107535244?hhtmFrom=vacancy_search_list
Senior Android Developer;ТОО Halyk Finservice;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107198425?hhtmFrom=vacancy_search_list
Back-end разработчик (PHP);ТОО Freedom Technologies;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108079287?hhtmFrom=vacancy_search_list
Эксперт проектов строительства инфраструктуры сети;ТОО Мобайл Телеком-Сервис (Объединенная Компания Tele2/Altel) | IT;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107175305?hhtmFrom=vacancy_search_list
Программист 1С;Евразийский банк, АО;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/108181205?hhtmFrom=vacancy_search_list
Начальник Отдела инфраструктурной защиты;Beeline, ТМ;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107516670?hhtmFrom=vacancy_search_list
Системный администратор;ИП Алдабергенова;Опыт 1-3 года;Not specified;https://almaty.hh.kz/vacancy/107995761?hhtmFrom=vacancy_search_list
Бизнес технолог;Публичная Компания «Freedom Finance Global PLC»;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108134171?hhtmFrom=vacancy_search_list
DevOps инженер AWS ( Senior);Beeline, ТМ;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/107929249?hhtmFrom=vacancy_search_list
"1С разработчик (уровень Senior; удаленная работа)";ТОО М-Ломбард;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108027946?hhtmFrom=vacancy_search_list
Эксперт по безопасности приложений (Application Security);АО Home Credit Bank;Опыт 3-6 лет;Not specified;https://almaty.hh.kz/vacancy/108393473?hhtmFrom=vacancy_search_list
